sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:ATC_code,ADD_INFO:drug_form,ADD_INFO:strength,ADD_INFO:brand,matchScore,mappingStatus,conceptId
73937,Betmiga; Mirabegron; 50 mg; PRRETA,1,,G04BD12,PRRETA,50 mg,Betmiga,0.5,AUTO_MAPPED,42873636
73947,Imurel®; Azatioprin; 25 mg; FICOTA,1,,L04AX01,FICOTA,25 mg,Imurel®,0.5,AUTO_MAPPED,19014878
73951,Terbinafin Teva; Terbinafin; 10 mg/g; CREAM,1,,D01AE15,CREAM,10 mg/g,Terbinafin Teva,0.5,AUTO_MAPPED,1741309
73969,Terbinafin Teva; Terbinafin; 10 mg/g; CREAM,1,,D01AE15,CREAM,10 mg/g,Terbinafin Teva,0.5,AUTO_MAPPED,1741309
73970,Drontal® Comp Forte vet.; 525 mg/504 mg/175 mg; TABLET,1,,QP52AA51,TABLET,525 mg/504 mg/175 mg,Drontal® Comp Forte vet.,0.5,UNCHECKED,0
73985,AZARGA; Brinzolamid + timolol; 10 mg/ml + 5 mg/ml; EYDRSU,1,,S01ED51,EYDRSU,10 mg/ml + 5 mg/ml,AZARGA,0.5,AUTO_MAPPED,938044
73986,Lamictal; 25 mg; CHDITA,1,,N03AX09,CHDITA,25 mg,Lamictal,0.5,AUTO_MAPPED,705103
73990,Montelukast Mylan; Montelukast; 10 mg; FICOTA,1,,R03DC03,FICOTA,10 mg,Montelukast Mylan,0.5,AUTO_MAPPED,1154161
74007,Isotretinoin Ebb; Isotretinoin; 20 mg; CAPSOF,1,,D10BA01,CAPSOF,20 mg,Isotretinoin Ebb,0.5,AUTO_MAPPED,984232
74013,Seroxat; Paroxetin; 20 mg; FICOTA,1,,N06AB05,FICOTA,20 mg,Seroxat,0.5,AUTO_MAPPED,722031
74015,Optinate Combi D; 35 mg + 1000 mg/ 880 IE; FCTEFG,1,,M05BB04,FCTEFG,35 mg + 1000 mg/ 880 IE,Optinate Combi D,0.5,UNCHECKED,0
74024,Optinate Combi D; 35 mg + 1000 mg/ 880 IE; FCTEFG,1,,M05BB04,FCTEFG,35 mg + 1000 mg/ 880 IE,Optinate Combi D,0.5,UNCHECKED,0
74042,Exforge®; Amlodipin + valsartan; 5 mg/80 mg; FICOTA,157,,C09DB01,FICOTA,5 mg/80 mg,Exforge®,0.5,AUTO_MAPPED,1332418
74051,Exforge®; Amlodipin + valsartan; 5 mg/80 mg; FICOTA,618,,C09DB01,FICOTA,5 mg/80 mg,Exforge®,0.5,AUTO_MAPPED,1332418
74055,Estradurin®; 80 mg; PSSOIJ,1,,L02AA02,PSSOIJ,80 mg,Estradurin®,0.5,UNCHECKED,0
74060,Exforge®; Amlodipin + valsartan; 5 mg/160 mg; FICOTA,145,,C09DB01,FICOTA,5 mg/160 mg,Exforge®,0.5,AUTO_MAPPED,1332418
74069,Exforge®; Amlodipin + valsartan; 5 mg/160 mg; FICOTA,1239,,C09DB01,FICOTA,5 mg/160 mg,Exforge®,0.5,AUTO_MAPPED,1332418
74078,Exforge®; Amlodipin + valsartan; 10 mg/160 mg; FICOTA,85,,C09DB01,FICOTA,10 mg/160 mg,Exforge®,0.5,AUTO_MAPPED,1332418
74087,Exforge®; Amlodipin + valsartan; 10 mg/160 mg; FICOTA,859,,C09DB01,FICOTA,10 mg/160 mg,Exforge®,0.5,AUTO_MAPPED,1332418
74124,Zanidip; Lerkanidipin; 20 mg; FICOTA,1,,C08CA13,FICOTA,20 mg,Zanidip,0.5,AUTO_MAPPED,19015802
74162,Palladon; 2 mg/ml; SOIJIF,1,,N02AA03,SOIJIF,2 mg/ml,Palladon,0.5,AUTO_MAPPED,1126658
74173,Palladon; 10 mg/ml; SOIJIF,1,,N02AA03,SOIJIF,10 mg/ml,Palladon,0.5,AUTO_MAPPED,1126658
74174,Latanoprost/Timolol Pfizer; Latanoprost + timolol; 50 mikrogram/ml + 5 mg/ml; EYDRSO,1,,S01ED51,EYDRSO,50 mikrogram/ml + 5 mg/ml,Latanoprost/Timolol Pfizer,0.5,AUTO_MAPPED,954688
74178,Travatan; Travoprost; 40 mikrogram/ml; EYDRSO,1,,S01EE04,EYDRSO,40 mikrogram/ml,Travatan,0.5,AUTO_MAPPED,904501
74184,Palladon; 20 mg/ml; SOIJIF,1,,N02AA03,SOIJIF,20 mg/ml,Palladon,0.5,AUTO_MAPPED,1126658
74188,Travatan; Travoprost; 40 mikrogram/ml; EYDRSO,1,,S01EE04,EYDRSO,40 mikrogram/ml,Travatan,0.5,AUTO_MAPPED,904501
74191,Gemkabi; Gemcitabin; 38 mg/ml; COSINF,1,,L01BC05,COSINF,38 mg/ml,Gemkabi,0.5,AUTO_MAPPED,1314924
74196,Palladon; 50 mg/ml; SOIJIF,1,,N02AA03,SOIJIF,50 mg/ml,Palladon,0.5,AUTO_MAPPED,1126658
74207,Vesicare; Solifenacin; 5 mg; FICOTA,1,,G04BD08,FICOTA,5 mg,Vesicare,0.5,AUTO_MAPPED,916005
74218,Vesicare; Solifenacin; 5 mg; FICOTA,1,,G04BD08,FICOTA,5 mg,Vesicare,0.5,AUTO_MAPPED,916005
74229,Reductil®; Sibutramin; 10 mg; CAPHAR,1,,A08AA10,CAPHAR,10 mg,Reductil®,0.5,AUTO_MAPPED,739363
74230,Vesicare; Solifenacin; 10 mg; FICOTA,1,,G04BD08,FICOTA,10 mg,Vesicare,0.5,AUTO_MAPPED,916005
74241,Vesicare; Solifenacin; 10 mg; FICOTA,1,,G04BD08,FICOTA,10 mg,Vesicare,0.5,AUTO_MAPPED,916005
74264,Cosopt; Dorzolamid + timolol; 20 mg/ml + 5 mg/ml; EYDRSO,1,,S01ED51,EYDRSO,20 mg/ml + 5 mg/ml,Cosopt,0.5,AUTO_MAPPED,981709
74270,Lasix® Retard; 30 mg; PRRECH,38503,,C03CA01,PRRECH,30 mg,Lasix® Retard,0.5,AUTO_MAPPED,19103817
74279,Lasix® Retard; 60 mg; PRRECH,8292,,C03CA01,PRRECH,60 mg,Lasix® Retard,0.5,AUTO_MAPPED,956944
74286,Loperamid Mylan; Loperamid; 2 mg; CAPHAR,1,,A07DA03,CAPHAR,2 mg,Loperamid Mylan,0.5,AUTO_MAPPED,991876
74297,Previcox; 57 mg; CHETAB,1,,QM01AH90,CHETAB,57 mg,Previcox,0.5,UNCHECKED,0
74298,"Losartan/Hydrochlorothiazide Teva; Losartan + hydroklortiazid; 50 mg/12,5 mg; FICOTA",5,,C09DA01,FICOTA,"50 mg/12,5 mg",Losartan/Hydrochlorothiazide Teva,0.5,AUTO_MAPPED,1367500
74306,Previcox; 227 mg; CHETAB,1,,QM01AH90,CHETAB,227 mg,Previcox,0.5,UNCHECKED,0
74309,"Losartan/Hydrochlorothiazide Teva; Losartan + hydroklortiazid; 50 mg/12,5 mg; FICOTA",12506,,C09DA01,FICOTA,"50 mg/12,5 mg",Losartan/Hydrochlorothiazide Teva,0.5,AUTO_MAPPED,1367500
74312,"Retacrit; Epoetin zeta; 6000 IE/0,6 ml; SOIJPS",8,,B03XA01,SOIJPS,"6000 IE/0,6 ml",Retacrit,0.5,AUTO_MAPPED,21014076
74313,"Losartan/Hydrochlorothiazide Teva; Losartan + hydroklortiazid; 100 mg/12,5 mg; FICOTA",4155,,C09DA01,FICOTA,"100 mg/12,5 mg",Losartan/Hydrochlorothiazide Teva,0.5,AUTO_MAPPED,1367500
74315,Tyverb; Lapatinib; 250 mg; FICOTA,1,,L01XE07,FICOTA,250 mg,Tyverb,0.5,AUTO_MAPPED,1359548
74320,Losartan/Hydrochlorothiazide Teva; Losartan + hydroklortiazid; 100 mg/25 mg; FICOTA,4,,C09DA01,FICOTA,100 mg/25 mg,Losartan/Hydrochlorothiazide Teva,0.5,AUTO_MAPPED,1367500
74324,ATRIANCE; 5 mg/ml; SOLINF,1,,L01BB07,SOLINF,5 mg/ml,ATRIANCE,0.5,AUTO_MAPPED,19002912
74331,Losartan/Hydrochlorothiazide Teva; Losartan + hydroklortiazid; 100 mg/25 mg; FICOTA,15836,,C09DA01,FICOTA,100 mg/25 mg,Losartan/Hydrochlorothiazide Teva,0.5,AUTO_MAPPED,1367500
74333,Tramadol Retard Hexal; Tramadol; 100 mg; PRRETA,1,,N02AX02,PRRETA,100 mg,Tramadol Retard Hexal,0.5,AUTO_MAPPED,1103314
74342,Tramadol Retard Hexal; Tramadol; 100 mg; PRRETA,1,,N02AX02,PRRETA,100 mg,Tramadol Retard Hexal,0.5,AUTO_MAPPED,1103314
74352,Tramadol Retard Hexal; Tramadol; 100 mg; PRRETA,1,,N02AX02,PRRETA,100 mg,Tramadol Retard Hexal,0.5,AUTO_MAPPED,1103314
74361,Tramadol Retard Hexal; Tramadol; 150 mg; PRRETA,1,,N02AX02,PRRETA,150 mg,Tramadol Retard Hexal,0.5,AUTO_MAPPED,1103314
74364,Fenoximetylpenicillin EQL Pharma; Fenoximetylpenicillin; 1 g; FICOTA,1,,J01CE02,FICOTA,1 g,Fenoximetylpenicillin EQL Pharma,0.5,AUTO_MAPPED,1729720
74370,Tramadol Retard Hexal; Tramadol; 150 mg; PRRETA,1,,N02AX02,PRRETA,150 mg,Tramadol Retard Hexal,0.5,AUTO_MAPPED,1103314
74377,"Centyl® K; 2,5 mg/573 mg; FICOTA",2850,,C03AB01,FICOTA,"2,5 mg/573 mg",Centyl® K,0.5,UNCHECKED,0
74379,Tramadol Retard Hexal; Tramadol; 200 mg; PRRETA,1,,N02AX02,PRRETA,200 mg,Tramadol Retard Hexal,0.5,AUTO_MAPPED,1103314
74388,Tramadol Retard Hexal; Tramadol; 200 mg; PRRETA,1,,N02AX02,PRRETA,200 mg,Tramadol Retard Hexal,0.5,AUTO_MAPPED,1103314
74415,Simvastatin Sandoz; Simvastatin; 20 mg; FICOTA,1,,C10AA01,FICOTA,20 mg,Simvastatin Sandoz,0.5,AUTO_MAPPED,1539403
74428,"Cabergoline 2care4; Kabergolin; 0,5 mg; TABLET",1,,G02CB03,TABLET,"0,5 mg",Cabergoline 2care4,0.5,AUTO_MAPPED,1558471
74433,Simvastatin Sandoz; Simvastatin; 40 mg; FICOTA,129,,C10AA01,FICOTA,40 mg,Simvastatin Sandoz,0.5,AUTO_MAPPED,1539407
74443,"Omniscan; 0,5 mmol/ml; SOLINJ",1,,V08CA03,SOLINJ,"0,5 mmol/ml",Omniscan,0.5,AUTO_MAPPED,19103699
74459,Ropinirol Ebb; 2 mg; PRRETA,1,,N04BC04,PRRETA,2 mg,Ropinirol Ebb,0.5,AUTO_MAPPED,713823
74461,Insuman Implantable; 400 IE/ml; SOLINF,1,,A10AB01,SOLINF,400 IE/ml,Insuman Implantable,0.5,AUTO_MAPPED,1596977
74476,Gambrosol 40 M med 25 mg/ml glukos; SOPEDI,1,,B05DB,SOPEDI,,Gambrosol 40 M med 25 mg/ml glukos,0.5,UNCHECKED,0
74502,KOGENATE Bayer; 250 IE; PSSOIJ,1,,B02BD02,PSSOIJ,250 IE,KOGENATE Bayer,0.5,AUTO_MAPPED,1352213
74526,Betolvex®; Cyanokobalamin; 1 mg; FICOTA,1,,B03BA01,FICOTA,1 mg,Betolvex®,0.5,AUTO_MAPPED,1308738
74534,Gambrosol 40 H med 40 mg/ml glukos; SOPEDI,1,,B05DB,SOPEDI,,Gambrosol 40 H med 40 mg/ml glukos,0.5,UNCHECKED,0
74569,ProMeris; 160 mg; SPONSO,1,,QP53AX25,SPONSO,160 mg,ProMeris,0.5,UNCHECKED,0
74575,Zanidip®; Lerkanidipin; 10 mg; FICOTA,2406,,C08CA13,FICOTA,10 mg,Zanidip®,0.5,AUTO_MAPPED,19017656
74578,ProMeris; 160 mg; SPONSO,1,,QP53AX25,SPONSO,160 mg,ProMeris,0.5,UNCHECKED,0
74587,ProMeris; 320 mg; SPONSO,1,,QP53AX25,SPONSO,320 mg,ProMeris,0.5,UNCHECKED,0
74595,"Ganfort; Bimatoprost + timolol; 0,3 mg/ml + 5 mg/ml ; EDSSDC",1,,S01ED51,EDSSDC,"0,3 mg/ml + 5 mg/ml ",Ganfort,0.5,AUTO_MAPPED,904525
74596,ProMeris; 320 mg; SPONSO,1,,QP53AX25,SPONSO,320 mg,ProMeris,0.5,UNCHECKED,0
74605,"ProMeris Duo; 199,5/199,5 mg; SPONSO",1,,QP53AD51,SPONSO,"199,5/199,5 mg",ProMeris Duo,0.5,UNCHECKED,0
74614,"ProMeris Duo; 199,5/199,5 mg; SPONSO",1,,QP53AD51,SPONSO,"199,5/199,5 mg",ProMeris Duo,0.5,UNCHECKED,0
74618,Quetiapin Sandoz; Kvetiapin; 200 mg; FICOTA,1,,N05AH04,FICOTA,200 mg,Quetiapin Sandoz,0.5,AUTO_MAPPED,766814
74623,"ProMeris Duo; 100,5/100,5 mg; SPONSO",1,,QP53AD51,SPONSO,"100,5/100,5 mg",ProMeris Duo,0.5,UNCHECKED,0
74632,"ProMeris Duo; 100,5/100,5 mg; SPONSO",1,,QP53AD51,SPONSO,"100,5/100,5 mg",ProMeris Duo,0.5,UNCHECKED,0
74642,"ProMeris Duo; 499,5/499,5 mg; SPONSO",1,,QP53AD51,SPONSO,"499,5/499,5 mg",ProMeris Duo,0.5,UNCHECKED,0
74643,NeoRecormon®; Epoetin beta; 6000 IE; SOIJPS,3,,B03XA01,SOIJPS,6000 IE,NeoRecormon®,0.5,AUTO_MAPPED,19001311
74651,"ProMeris Duo; 499,5/499,5 mg; SPONSO",1,,QP53AD51,SPONSO,"499,5/499,5 mg",ProMeris Duo,0.5,UNCHECKED,0
74660,"ProMeris Duo; 799,5/799,5 mg; SPONSO",1,,QP53AD51,SPONSO,"799,5/799,5 mg",ProMeris Duo,0.5,UNCHECKED,0
74664,Escitalopram STADA; Escitalopram; 15 mg; FICOTA,1,,N06AB10,FICOTA,15 mg,Escitalopram STADA,0.5,AUTO_MAPPED,715939
74669,"ProMeris Duo; 799,5/799,5 mg; SPONSO",1,,QP53AD51,SPONSO,"799,5/799,5 mg",ProMeris Duo,0.5,UNCHECKED,0
74678,ProMeris Duo; 999/999 mg; SPONSO,1,,QP53AD51,SPONSO,999/999 mg,ProMeris Duo,0.5,UNCHECKED,0
74687,ProMeris Duo; 999/999 mg; SPONSO,1,,QP53AD51,SPONSO,999/999 mg,ProMeris Duo,0.5,UNCHECKED,0
74713,Zyloric®; Allopurinol; 300 mg; TABLET,1,,M04AA01,TABLET,300 mg,Zyloric®,0.5,AUTO_MAPPED,1167322
74717,Altermol; Paracetamol + kodein; 500 mg/30 mg; TABLET,1,,N02AA59,TABLET,500 mg/30 mg,Altermol,0.5,AUTO_MAPPED,1125315
74725,Zyloric®; Allopurinol; 100 mg; TABLET,1,,M04AA01,TABLET,100 mg,Zyloric®,0.5,AUTO_MAPPED,1167322
74732,Reductil®; Sibutramin; 15 mg; CAPHAR,1,,A08AA10,CAPHAR,15 mg,Reductil®,0.5,AUTO_MAPPED,739363
74740,SelokenZOC®; Metoprolol; 25 mg; PRRETA,1,,C07AB02,PRRETA,25 mg,SelokenZOC®,0.5,AUTO_MAPPED,1307046
74757,SelokenZOC®; Metoprolol; 25 mg; PRRETA,8691,,C07AB02,PRRETA,25 mg,SelokenZOC®,0.5,AUTO_MAPPED,40167211
74758,Lanoxin®; 50 mikrogram/ml; ORASOL,256,,C01AA05,ORASOL,50 mikrogram/ml,Lanoxin®,0.5,AUTO_MAPPED,40033901
74769,Stesolid®; 5 mg; SUPPOS,1,,N05BA01,SUPPOS,5 mg,Stesolid®,0.5,AUTO_MAPPED,723013
74778,Stesolid®; 10 mg; SUPPOS,1,,N05BA01,SUPPOS,10 mg,Stesolid®,0.5,AUTO_MAPPED,723013
74781,RescueFlow®; SOLINF,1,,B05AA05,SOLINF,,RescueFlow®,0.5,AUTO_MAPPED,1352890
74787,Stesolid® Rektal Prefill; 5 mg/ml; RECSOL,1,,N05BA01,RECSOL,5 mg/ml,Stesolid® Rektal Prefill,0.5,AUTO_MAPPED,723013
74796,Stesolid®; Diazepam; 10 mg; RECSOL,1,,N05BA01,RECSOL,10 mg,Stesolid®,0.5,AUTO_MAPPED,723013
74804,Irinotecan Fresenius Kabi; Irinotekan; 20 mg/ml; COSINF,1,,L01XX19,COSINF,20 mg/ml,Irinotecan Fresenius Kabi,0.5,AUTO_MAPPED,1367268
74805,Stesolid®; Diazepam; 5 mg; RECSOL,1,,N05BA01,RECSOL,5 mg,Stesolid®,0.5,AUTO_MAPPED,723013
74814,Apodorm; Nitrazepam; 5 mg; TABLET,1,,N05CD02,TABLET,5 mg,Apodorm,0.5,AUTO_MAPPED,19020021
74816,Irinotecan Fresenius Kabi; Irinotekan; 20 mg/ml; COSINF,1,,L01XX19,COSINF,20 mg/ml,Irinotecan Fresenius Kabi,0.5,AUTO_MAPPED,1367268
74824,Apodorm; Nitrazepam; 5 mg; TABLET,1,,N05CD02,TABLET,5 mg,Apodorm,0.5,AUTO_MAPPED,19020021
74827,Echinacea Friggs; EFFTAB,1,,R05,EFFTAB,,Echinacea Friggs,0.5,UNCHECKED,0
74833,Apodorm; Nitrazepam; 5 mg; TABLET,1,,N05CD02,TABLET,5 mg,Apodorm,0.5,AUTO_MAPPED,19020021
74838,Hygropax; 25 mg; TABLET,142,,C03BA04,TABLET,25 mg,Hygropax,0.5,AUTO_MAPPED,1395073
74857,Tavara; Atorvastatin; 20 mg; FICOTA,2414,,C10AA05,FICOTA,20 mg,Tavara,0.5,AUTO_MAPPED,19123592
74864,Ciproxin®; 50 mg/ml; GSORSU,1,,J01MA02,GSORSU,50 mg/ml,Ciproxin®,0.5,AUTO_MAPPED,1797513
74872,Ciproxin®; 100 mg/ml; GSORSU,1,,J01MA02,GSORSU,100 mg/ml,Ciproxin®,0.5,AUTO_MAPPED,1797513
74884,Gemcitabin Actavis; Gemcitabin; 38 mg/ml; POSOIF,1,,L01BC05,POSOIF,38 mg/ml,Gemcitabin Actavis,0.5,AUTO_MAPPED,1314924
74922,Allegra; Fexofenadin; 120 mg; FICOTA,1,,R06AX26,FICOTA,120 mg,Allegra,0.5,AUTO_MAPPED,1153428
74927,Intuniv; 2 mg; PRRETA,1,,C02AC02,PRRETA,2 mg,Intuniv,0.5,AUTO_MAPPED,1344965
74953,Venlafaxin Medical Valley; Venlafaxin; 150 mg; PRRETA,1,,N06AX16,PRRETA,150 mg,Venlafaxin Medical Valley,0.5,AUTO_MAPPED,743670
74964,AZARGA; Brinzolamid + timolol; 10 mg/ml + 5 mg/ml; EYDRSU,1,,S01ED51,EYDRSU,10 mg/ml + 5 mg/ml,AZARGA,0.5,AUTO_MAPPED,938044
74975,AZARGA; Brinzolamid + timolol; 10 mg/ml + 5 mg/ml; EYDRSU,1,,S01ED51,EYDRSU,10 mg/ml + 5 mg/ml,AZARGA,0.5,AUTO_MAPPED,938044
74998,Imurel®; Azatioprin; 50 mg; FICOTA,1,,L04AX01,FICOTA,50 mg,Imurel®,0.5,AUTO_MAPPED,19014878
75003,Oxycodone Depot Teva; Oxikodon; 40 mg; PRRETA,1,,N02AA05,PRRETA,40 mg,Oxycodone Depot Teva,0.5,AUTO_MAPPED,1124957
75009,Imurel®; Azatioprin; 50 mg; FICOTA,1,,L04AX01,FICOTA,50 mg,Imurel®,0.5,AUTO_MAPPED,19014878
75010,Monopril®; Fosinopril; 10 mg; TABLET,281,,C09AA09,TABLET,10 mg,Monopril®,0.5,AUTO_MAPPED,40163753
75012,"Omnitrope® (Omnitrope Pen); Somatropin (Sandoz); 5 mg/1,5 ml; SOINCA",1,,H01AC01,SOINCA,"5 mg/1,5 ml",Omnitrope® (Omnitrope Pen),0.5,AUTO_MAPPED,1584910
75015,Aranesp®; Darbopoetin alfa; 100 mikrogram; SOIJPS,24,,B03XA02,SOIJPS,100 mikrogram,Aranesp®,0.5,AUTO_MAPPED,46234250
75024,Sildenafil Teva; Sildenafil; 100 mg; FICOTA,1,,G04BE03,FICOTA,100 mg,Sildenafil Teva,0.5,AUTO_MAPPED,1316262
75028,Monopril®; Fosinopril; 10 mg; TABLET,1320,,C09AA09,TABLET,10 mg,Monopril®,0.5,AUTO_MAPPED,40163753
75031,Onbrez® Breezhaler®; Indakaterol; 150 mikrogram; INPOHC,1,,R03AC18,INPOHC,150 mikrogram,Onbrez® Breezhaler®,0.5,AUTO_MAPPED,40240664
75042,Onbrez® Breezhaler®; Indakaterol; 150 mikrogram; INPOHC,1,,R03AC18,INPOHC,150 mikrogram,Onbrez® Breezhaler®,0.5,AUTO_MAPPED,40240664
75044,Fungoral®; 200 mg; TABLET,1,,J02AB02,TABLET,200 mg,Fungoral®,0.5,AUTO_MAPPED,985708
75046,Xarelto®; Rivaroxaban; 20 mg; FICOTA,1,,B01AF01,FICOTA,20 mg,Xarelto®,0.5,AUTO_MAPPED,40241331
75064,Onbrez® Breezhaler®; Indakaterol; 300 mikrogram; INPOHC,1,,R03AC18,INPOHC,300 mikrogram,Onbrez® Breezhaler®,0.5,AUTO_MAPPED,40240664
75069,Telfast®; Fexofenadin; 180 mg; FICOTA,1,,R06AX26,FICOTA,180 mg,Telfast®,0.5,AUTO_MAPPED,1153428
75075,Onbrez® Breezhaler®; Indakaterol; 300 mikrogram; INPOHC,1,,R03AC18,INPOHC,300 mikrogram,Onbrez® Breezhaler®,0.5,AUTO_MAPPED,40240664
75093,Monopril®; Fosinopril; 20 mg; TABLET,1,,C09AA09,TABLET,20 mg,Monopril®,0.5,AUTO_MAPPED,1363749
75101,Monopril®; Fosinopril; 20 mg; TABLET,866,,C09AA09,TABLET,20 mg,Monopril®,0.5,AUTO_MAPPED,40163760
75105,Amlobesyl; Amlodipin; 5 mg; TABLET,1,,C08CA01,TABLET,5 mg,Amlobesyl,0.5,AUTO_MAPPED,1332418
75121,"Xamiol; Kalcipotriol + betametason; 50 mikrogram/g + 0,5 mg/g; GEL1",1,,D05AX52,GEL1,"50 mikrogram/g + 0,5 mg/g",Xamiol,0.5,AUTO_MAPPED,908921
75123,Amlobesyl; Amlodipin; 10 mg; TABLET,1,,C08CA01,TABLET,10 mg,Amlobesyl,0.5,AUTO_MAPPED,1332418
75141,Nexium; Esomeprazol; 10 mg; GRGSUS,1875,,A02BC05,GRGSUS,10 mg,Nexium,0.5,AUTO_MAPPED,904453
75176,Mallorol; 10 mg; FICOTA,1,,N05AC02,FICOTA,10 mg,Mallorol,0.5,AUTO_MAPPED,700299
75184,"Orstanorm®; 2,5 mg; TABLET",1,,N02CA01,TABLET,"2,5 mg",Orstanorm®,0.5,AUTO_MAPPED,1126557
75192,Orstanorm®; 5 mg; TABLET,1,,N02CA01,TABLET,5 mg,Orstanorm®,0.5,AUTO_MAPPED,1126557
75226,Loperamid Mylan; Loperamid; 2 mg; CAPHAR,1,,A07DA03,CAPHAR,2 mg,Loperamid Mylan,0.5,AUTO_MAPPED,991876
75232,Cetirizin HEXAL; Cetirizin; 10 mg; FICOTA,1,,R06AE07,FICOTA,10 mg,Cetirizin HEXAL,0.5,AUTO_MAPPED,1149196
75241,Cetirizin HEXAL; Cetirizin; 10 mg; FICOTA,1,,R06AE07,FICOTA,10 mg,Cetirizin HEXAL,0.5,AUTO_MAPPED,1149196
75246,Valdoxan; Agomelatine; 25 mg; FICOTA,1,,N06AX22,FICOTA,25 mg,Valdoxan,0.5,AUTO_MAPPED,21014017
75250,Amias; Kandesartan; 4 mg; TABLET,3825,,C09CA06,TABLET,4 mg,Amias,0.5,AUTO_MAPPED,1351558
75254,Keppra; Levetiracetam; 100 mg/ml; ORASOL,1,,N03AX14,ORASOL,100 mg/ml,Keppra,0.5,AUTO_MAPPED,711584
75257,Aranesp®; Darbopoetin alfa; 150 mikrogram; SOIJPS,33,,B03XA02,SOIJPS,150 mikrogram,Aranesp®,0.5,AUTO_MAPPED,46234250
75260,Amias; Kandesartan; 8 mg; TABLET,14362,,C09CA06,TABLET,8 mg,Amias,0.5,AUTO_MAPPED,1351559
75269,Amias; Kandesartan; 16 mg; TABLET,16384,,C09CA06,TABLET,16 mg,Amias,0.5,AUTO_MAPPED,1351583
75278,Eprex®; 40 000 IE/ml; SOIJPS,1,,B03XA01,SOIJPS,40 000 IE/ml,Eprex®,0.5,UNCHECKED,0
75287,Eprex®; 40 000 IE/ml; SOIJPS,1,,B03XA01,SOIJPS,40 000 IE/ml,Eprex®,0.5,UNCHECKED,0
75296,Eprex®; 40 000 IE/ml; SOIJPS,1,,B03XA01,SOIJPS,40 000 IE/ml,Eprex®,0.5,UNCHECKED,0
75314,Fucidin; Fusidinsyra; 2 %; CREAM,1,,D06AX01,CREAM,2 %,Fucidin,0.5,AUTO_MAPPED,19010400
75323,Fucidin; Fusidinsyra; 2 %; CREAM,1,,D06AX01,CREAM,2 %,Fucidin,0.5,AUTO_MAPPED,19010400
75332,Fucidin; Fusidinsyra; 2 %; OINTME,1,,D06AX01,OINTME,2 %,Fucidin,0.5,AUTO_MAPPED,19010400
75342,Fucidin; Fusidinsyra; 2 %; OINTME,1,,D06AX01,OINTME,2 %,Fucidin,0.5,AUTO_MAPPED,19010400
75347,Sildenafil Anthrop; Sildenafil; 100 mg; FICOTA,1,,G04BE03,FICOTA,100 mg,Sildenafil Anthrop,0.5,AUTO_MAPPED,1316262
75351,Navelbine; Vinorelbin; 10 mg/ml; COSINF,1,,L01CA04,COSINF,10 mg/ml,Navelbine,0.5,AUTO_MAPPED,1343346
75360,Navelbine; Vinorelbin; 10 mg/ml; COSINF,1,,L01CA04,COSINF,10 mg/ml,Navelbine,0.5,AUTO_MAPPED,1343346
75387,Abilify; Aripiprazol; 10 mg; TABLET,1,,N05AX12,TABLET,10 mg,Abilify,0.5,AUTO_MAPPED,757688
75396,Abilify; Aripiprazol; 15 mg; TABLET,1,,N05AX12,TABLET,15 mg,Abilify,0.5,AUTO_MAPPED,757688
75433,Rapamune®; Sirolimus; 2 mg; COATAB,1,,L04AA10,COATAB,2 mg,Rapamune®,0.5,AUTO_MAPPED,19034726
75442,Subutex; Buprenorfin; 8 mg; SULITA,1,,N07BC01,SULITA,8 mg,Subutex,0.5,AUTO_MAPPED,1133201
75460,Cetirizin Sandoz; Cetirizin; 10 mg; FICOTA,1,,R06AE07,FICOTA,10 mg,Cetirizin Sandoz,0.5,AUTO_MAPPED,1149196
75469,Cetirizin Sandoz; Cetirizin; 10 mg; FICOTA,1,,R06AE07,FICOTA,10 mg,Cetirizin Sandoz,0.5,AUTO_MAPPED,1149196
75478,"Diovan Comp; Valsartan + hydroklortiazid; 160 mg/12,5 mg; FICOTA",3014,,C09DA03,FICOTA,"160 mg/12,5 mg",Diovan Comp,0.5,AUTO_MAPPED,1308842
75481,Soluprick SQ Knylhavre; 10 HEP; SOLPRT,1,,V01AA02,SOLPRT,10 HEP,Soluprick SQ Knylhavre,0.5,UNCHECKED,0
75487,Somadril®; 350 mg; TABLET,1,,M03BA02,TABLET,350 mg,Somadril®,0.5,AUTO_MAPPED,749910
75493,Metoprolol Orion; Metoprolol; 25 mg; PRRETA,2269,,C07AB02,PRRETA,25 mg,Metoprolol Orion,0.5,AUTO_MAPPED,40167211
75496,Somadril® comp.; TABLET,1,,M03BA52,TABLET,,Somadril® comp.,0.5,UNCHECKED,0
75504,Metoprolol Orion; Metoprolol; 25 mg; PRRETA,38218,,C07AB02,PRRETA,25 mg,Metoprolol Orion,0.5,AUTO_MAPPED,40167211
75516,Metoprolol Orion; Metoprolol; 50 mg; PRRETA,2750,,C07AB02,PRRETA,50 mg,Metoprolol Orion,0.5,AUTO_MAPPED,40167216
75518,Menveo®; Vaccin mot meningokockinfektioner; PSSOIJ,1,,J07AH08,PSSOIJ,,Menveo®,0.5,AUTO_MAPPED,19016540
75520,Forlax; Makrogol; 10 g; POSOSA,1,,A06AD15,POSOSA,10 g,Forlax,0.5,AUTO_MAPPED,948515
